item,review,date,rating,review_word,item_url,year
"Officemate Heavy Duty Weighted 2-in-1 Tape Dispenser, Recycled,Black (96660)",GREAT!,"July 29, 2021",5,"I’m very pleased with this purchase.

This is a very heavy/sturdy tape rack. Because of its weight, it’s not ideal to keep moving out of place but I’m still able to carefully carry it whenever I need it for other projects around the house (outside my home office, where I keep this rack).

I’m happy that I don’t need to hold on to this rack in order to pull the tape. This is true for both small and large tape rolls! I’ve been using this rack for about a month or a bit longer and find that both are good quality tapes.

You do have to be a bit careful as sometimes the larger tape blade fails to cut it properly. As long as you’re careful to push the tape downward and not too harshly or too quickly, it works fine.

Fast Prime shipping and it arrived in perfect condition in its own box was inside the Amazon packaging box.

Great item for a good price so I absolutely recommend it.",https://www.amazon.com/dp/B07CT3WGX6?pd_rd_i=B07CT3WGX6&pf_rd_p=2f0a8989-0b67-47e7-b61e-9e3ef9908602&pf_rd_r=EZKZ9JJVBTVTR3E9Z6F4&pd_rd_wg=tVs7G&pd_rd_w=EUPSL&pd_rd_r=a86dd523-d4e9-46b5-8b39-0342d21c7098&th=1,2021
Live from Central Park,Fun,"November 3, 2021",5,Great to hear vocals are combination of singers,https://www.amazon.com/Live-Central-Park-Sheryl-Friends/dp/B00003L4DJ/ref=sr_1_1?crid=21LSJ2BP99TMS&dib=eyJ2IjoiMSJ9.OViHy-JaRci3nzIODuLSZg.tL79KyYqhCo7qKwZg5PWN521PXazIkJm5G61WaYxDu8&dib_tag=se&keywords=B00003L4DJ&qid=1716236610&sprefix=b00003l4dj%2Caps%2C410&sr=8-1,2021
Breakaway,Breakaway is still so relevant today,"April 14, 2021",5,I love this CD - I had it before and I bought it again - Art's voice is so smooth and all the songs are perfect.,https://www.amazon.com/Breakaway-Art-Garfunkel/dp/B00000255B/ref=sr_1_1?crid=2VZQ24J9MGVEY&dib=eyJ2IjoiMSJ9.ByyjcPFro09vsukEmrxn0A.cqfzfS8cpBvJCB1PXMpWqqkeS77DTDbai8TvQZ0VPk0&dib_tag=se&keywords=B00000255B&qid=1716303044&sprefix=b00000255b%2Caps%2C370&sr=8-1,2021
My Name Is Joe,I love it,"June 15, 2021",4,... not like the previous one but it's good.,https://www.amazon.com/My-Name-Joe/dp/B00004SBUI/ref=sr_1_1?crid=2MES7235C1ZW1&dib=eyJ2IjoiMSJ9.Kon7-kdpTKzOpa3gG9ytkw.r1Nab5UkSD1xM3HQC5AUWRnWkuVZE9l3WJenmQ1dh5I&dib_tag=se&keywords=B00004SBUI&qid=1716239796&sprefix=b00004sbui%2Caps%2C207&sr=8-1,2021
Sky Is Crying,Made the evening,"July 28, 2021",5,Our internet wet out. Had a great evening listening to records. This one included.,https://www.amazon.com/Crying-Stevie-Vaughan-Double-Trouble/dp/B0000027KO/ref=sr_1_1?crid=3FXO3XAETZQ1T&dib=eyJ2IjoiMSJ9.2fyOwUvpUnv13bKuqApHFg.yVd0Z34eNwLlnxGF_ere0tmYyVK0VZyI5HqmpB3ezrk&dib_tag=se&keywords=B0000027KO&qid=1716315352&sprefix=b0000027ko%2Caps%2C230&sr=8-1,2021
Leftoverture,Magnificent opus,"July 7, 2021",5,Kansas at their best. Great sounding CD. Musicianship is incredible. Kansas is the American version of prog rock.,https://www.amazon.com/Leftoverture-Kansas/dp/B000002579/ref=sr_1_1?crid=1BMCW32LI13QI&dib=eyJ2IjoiMSJ9.8hZwN_rsJUTSt5dV-WZp7A.IfEveLO_BcklRD4TFePgK-NtqoZJ27CTiGOLbIUecUM&dib_tag=se&keywords=B000002579&qid=1716303777&sprefix=b000002579%2Caps%2C356&sr=8-1,2021
Play,,"March 16, 2021",5,Excelente; a tiempo!,https://www.amazon.com/Play-Moby/dp/B00000J6AG/ref=sr_1_1?crid=37CCM6X7KCM2F&dib=eyJ2IjoiMSJ9.wjLOn2_mPix7oi5zvR_VJw.LpSioksqjlOaM7zt3Zfdtcc0Ip8Q_m41AdCSiNairBQ&dib_tag=se&keywords=B00000J6AG&qid=1716326925&sprefix=b00000j6ag%2Caps%2C448&sr=8-1,2021
RAGE AGAINST THE MACHINE,WAKE UP,"November 15, 2021",3,I have this neighbor who sets their alarm for 4:50am then lets it run for up to 2 hours until they get up. Placing speakers against the wall and dropping the needle so Zack de la Rocha screams WAKE UP for half an hour straight may not be mature but it is satisfying.,https://www.amazon.com/Rage-Against-Machine/dp/B0000028RS/ref=sr_1_1?crid=VBS29MELSOA3&dib=eyJ2IjoiMSJ9.VWPcOWPyTyv5ICwl-eFZuQ.xjqxaHLS7hgSUbiLdsxg3P_bk__iyD9EZsOD0jn7lEs&dib_tag=se&keywords=B0000028RS&qid=1716317138&sprefix=b0000028rs%2Caps%2C367&sr=8-1,2021
Licensed To Ill,Might as well be a greatest hits album!,"March 1, 2021",5,This is an amazing album start to finish. A great addition to any vinyl collection!,https://www.amazon.com/Licensed-Ill-Beastie-Boys/dp/B0000024JN/ref=sr_1_1?crid=26Z40W9BCQ6GN&dib=eyJ2IjoiMSJ9.DzgrAO2p_0xnmHKmBrZUNQ.7vtU8WkuIB8LBQpmm5qZgOEnI5p_03GM7Glll6qKVyQ&dib_tag=se&keywords=B0000024JN&qid=1716297692&sprefix=b0000024jn%2Caps%2C201&sr=8-1,2021
RAGE AGAINST THE MACHINE,Item was not new,"February 15, 2021",3,"Came wrapped like unopened item, wen I check the record had a big scratch and have signs of been used fefore",https://www.amazon.com/Rage-Against-Machine/dp/B0000028RS/ref=sr_1_1?crid=VBS29MELSOA3&dib=eyJ2IjoiMSJ9.VWPcOWPyTyv5ICwl-eFZuQ.xjqxaHLS7hgSUbiLdsxg3P_bk__iyD9EZsOD0jn7lEs&dib_tag=se&keywords=B0000028RS&qid=1716317138&sprefix=b0000028rs%2Caps%2C367&sr=8-1,2021
Fallen,If you don't like Evanescence - then are you even a real human?,"May 5, 2021",5,Great album from start to finish. Has all of the gothy tones that I need to get through my day.,https://www.amazon.com/Fallen-Evanescence/dp/B000089RVX/ref=sr_1_1?crid=290CGQ2NHPHC7&dib=eyJ2IjoiMSJ9.eobad5SwL5i-d--AGwghbQ.ykBTVlm_foUM92hVwy0EiGqNgj1fNLbaz8EyP5LP3lg&dib_tag=se&keywords=B000089RVX&qid=1716280554&sprefix=b000089rvx%2Caps%2C342&sr=8-1,2021
Speakerboxxx / The Love Below,Ice cold!!!,"February 28, 2021",5,Awsome cd I had it a long time ago just adding it back to my collection,https://www.amazon.com/Speakerboxxx-Love-Below-Outkast/dp/B0000AGWFX/ref=sr_1_1?crid=1AFQTL8YLGFHB&dib=eyJ2IjoiMSJ9.JnRZsWrxq02bSJU0kjXMfA.1b03CaAMVgOIuBb3mRU_UM-SlP50aHbtx9Uuztz-JLc&dib_tag=se&keywords=B0000AGWFX&qid=1716281291&sprefix=b0000agwfx%2Caps%2C385&sr=8-1,2021
Jars Of Clay,A great album with traces of folk rock classical and bluegrass,"August 11, 2021",5,Very talented musicians love song for a savior is an emotional tribute to Jesus and flood is gorgeous combination of folk alternative and symphony very enjoyable album,https://www.amazon.com/Jars-Clay/dp/B00000053E/ref=sr_1_1?crid=37JG99L53EGYQ&dib=eyJ2IjoiMSJ9.VKIVJyiFWrHyPlARWGWlnA.qk7XuRsEW3zY9FfAEKa6Sbcj7nr-y4yDBhjQkpmYehY&dib_tag=se&keywords=B00000053E&qid=1716290331&sprefix=b00000053e%2Caps%2C322&sr=8-1,2021
Taming of the Shrew -DVD,Great film,"December 4, 2021",5,I have always enjoyed this film and seeing Ms Taylor and Mr Burton together is a joy.,https://www.amazon.com/Taming-Shrew-Richard-Burton/dp/B00000JL7T/ref=sr_1_1?crid=2MONHXCLTDSQG&dib=eyJ2IjoiMSJ9.ToDS16XyIdpDzBWkweMDOA.xjGuyxUKSx-1uNXy4Um_EijsACDc4YCHZklBOnVVrCc&dib_tag=se&keywords=B00000JL7T&qid=1716380171&sprefix=b00000jl7t%2Caps%2C342&sr=8-1,2021
Playing By Heart [DVD],You Must See,"November 8, 2021",5,Once again I am Angelina Jolie in this movie no doubt. This is a must see movie. This is my all time number one favorite movie. This movie has a storyline for people who are 20 and in college to senior citizens. There is something in this movie for everyone. There are sensitive topics so I wouldn’t let anyone under a certain age watch this. This movie shows you that not all love stories are perfect but this movie will show you without the thorns there is no rose! I hope you enjoy! Check out the cast. Need I say more?,https://www.amazon.com/Playing-Heart-Gillian-Anderson/dp/B00000JGOJ/ref=sr_1_1?crid=9GP21OB4UXV8&dib=eyJ2IjoiMSJ9._bwI6ssNO849TDqFlxWxIA.bwdJYFwN5x_fO9KA0-ysXEE7onrxj-WekwhxWNimTMA&dib_tag=se&keywords=B00000JGOJ&qid=1716374836&sprefix=b00000jgoj%2Caps%2C331&sr=8-1,2021
Sky Is Crying,SRV,"June 21, 2021",5,"Bought as a Fathers Day gift for my dad. He loves it, great sound quality.",https://www.amazon.com/Crying-Stevie-Vaughan-Double-Trouble/dp/B0000027KO/ref=sr_1_1?crid=3FXO3XAETZQ1T&dib=eyJ2IjoiMSJ9.2fyOwUvpUnv13bKuqApHFg.yVd0Z34eNwLlnxGF_ere0tmYyVK0VZyI5HqmpB3ezrk&dib_tag=se&keywords=B0000027KO&qid=1716315352&sprefix=b0000027ko%2Caps%2C230&sr=8-1,2021
Two Sides of the Chantays / Pipeline,Always a favorite,"September 2, 2021",5,The instrumentals are some of the best surf music to come out of the ‘60s.,https://www.amazon.com/Two-Sides-Chantays-Pipeline-CHANTAYS/dp/B00000012J/ref=sr_1_1?crid=1R28QM6COE1DQ&dib=eyJ2IjoiMSJ9.MjpHcleXdQfea0K1mFmC3A.8kT4WE5nqEvCsE2MH-a33uUhLltWalfy9Z62qKmQJv0&dib_tag=se&keywords=B00000012J&qid=1716284736&sprefix=b00000012j%2Caps%2C180&sr=8-1,2021
Vol. 3 - Life And Times Of S. Carter,Great album but missing tracks.,"March 17, 2021",5,"Great album but the streaming version of this album on Amazon is missing the song ""Watch Me"" featuring Dr. Dre. Please Amazon, fix that issue and make it right.",https://www.amazon.com/Vol-Life-Times-S-Carter/dp/B00003NHAR/ref=sr_1_1?crid=L6LS9PV8DQN1&dib=eyJ2IjoiMSJ9.QZeXZ6ccpsuJfLA7us7C2A.jGhvSOUxVjqgiKmmJPKQ2Go09XFXVbqAkVYY2IQzwC4&dib_tag=se&keywords=B00003NHAR&qid=1716237457&sprefix=b00003nhar%2Caps%2C347&sr=8-1,2021
When I Look in Your Eyes,One of her best,"August 1, 2021",5,One of my favorite CDs from Diana Krall,https://www.amazon.com/When-I-Look-Your-Eyes/dp/B00000J7S8/ref=sr_1_1?crid=DC0YYCS816BS&dib=eyJ2IjoiMSJ9.ROCxL5CYgdiHfnZoobaLbA.aYyd13OedTTRXmpjXBZek--8muWaEn_9EFJ1OvBjODQ&dib_tag=se&keywords=B00000J7S8&qid=1716330587&sprefix=b00000j7s8%2Caps%2C203&sr=8-1,2021
Perfect Blue [DVD],Great thriller movie,"March 30, 2021",5,I had seen this in forever. What a great movie. It will leave you wondering whats going on in parts. A complete must own title!,https://www.amazon.com/Perfect-Blue-Junko-Iwao/dp/B00000JL42/ref=sr_1_1?crid=3HSBCITO53ZR4&dib=eyJ2IjoiMSJ9.N2kFqWN-E9kfDqJAt7V2yQ.HDGkW32ft8qfB2n-JOTVJ2tqN2yOa0CdwoBVrQmgj44&dib_tag=se&keywords=B00000JL42&qid=1716379434&sprefix=b00000jl42%2Caps%2C343&sr=8-1,2021
Taming of the Shrew -DVD,"Umm, OK","June 16, 2021",4,"My daughter was required to watch this for school. Her teacher warned the students that it was a bit ""bossomy"". So, that's either a plus or a minus depending on your preference.",https://www.amazon.com/Taming-Shrew-Richard-Burton/dp/B00000JL7T/ref=sr_1_1?crid=2MONHXCLTDSQG&dib=eyJ2IjoiMSJ9.ToDS16XyIdpDzBWkweMDOA.xjGuyxUKSx-1uNXy4Um_EijsACDc4YCHZklBOnVVrCc&dib_tag=se&keywords=B00000JL7T&qid=1716380171&sprefix=b00000jl7t%2Caps%2C342&sr=8-1,2021
Playing By Heart [DVD],One of my favorite movies of all time.,"July 19, 2021",5,"Impeccable cast! Great movie. Most people don't know that this is actually Ryan Phillipe's first movie. Not, Cruel Intentions.",https://www.amazon.com/Playing-Heart-Gillian-Anderson/dp/B00000JGOJ/ref=sr_1_1?crid=9GP21OB4UXV8&dib=eyJ2IjoiMSJ9._bwI6ssNO849TDqFlxWxIA.bwdJYFwN5x_fO9KA0-ysXEE7onrxj-WekwhxWNimTMA&dib_tag=se&keywords=B00000JGOJ&qid=1716374836&sprefix=b00000jgoj%2Caps%2C331&sr=8-1,2021
"Bigger, Better, Faster, More!","""What's up ?"" a favorite song.","December 15, 2021",5,Play in car.,https://www.amazon.com/Bigger-Better-Faster-More-Blondes/dp/B000001Y5D/ref=sr_1_1?crid=1TF1E7HDRIHQY&dib=eyJ2IjoiMSJ9.QSDQ8OSlr1k-p5W3gLSm4A.8B_eOyersrmmJzarDqaTkAy2RMOmq5Jb0u4iFqeXxKQ&dib_tag=se&keywords=B000001Y5D&qid=1716296443&sprefix=b000001y5d%2Caps%2C375&sr=8-1,2021
Bushnell Powerview 16x50 Binocular,"Powerful, crystal clear.","November 24, 2021",5,"These are worth the price! Powerful, long distance viewing.",https://www.amazon.com/Bushnell-131650-Powerview-16x50-Binocular/dp/B00000J6WY/ref=sr_1_1?crid=1I40MFHIDGILJ&dib=eyJ2IjoiMSJ9.KNr0m1DOHyET_MBtqsSfLQ.E7-2DsB_O5eBWONpmwDZkqUQu1tm-l6McefvD41s1nY&dib_tag=se&keywords=B00000J6WY&qid=1716327670&sprefix=b00000j6wy%2Caps%2C369&sr=8-1,2021
Blonde On Blonde,Fast shipping thanks,"May 7, 2021",5,Awesome would buy from again,https://www.amazon.com/Blonde-Bob-Dylan/dp/B0000024OG/ref=sr_1_1?crid=ODGWSXF2R1V3&dib=eyJ2IjoiMSJ9.YobfO0vpmjirUvZrJzv7Jw.4DeK6kFpYa-PEr83c36BJ0trrWwgfVFTvMDNdmTUFqI&dib_tag=se&keywords=B0000024OG&qid=1716298427&sprefix=b0000024og%2Caps%2C345&sr=8-1,2021
Turbo,Not my fav,"March 23, 2021",3,Not my fav Priest album but has a few good tunes.,https://www.amazon.com/Turbo-Judas-Priest/dp/B000002657/ref=sr_1_1?crid=3BGIFCD4QMAC9&dib=eyJ2IjoiMSJ9.4Lt9lOZW6aLzDYaucPf8Jg.ydzZskQEsB62kEq0d3GVh20YhkOdAutQf0Y7_zLvKfU&dib_tag=se&keywords=B000002657&qid=1716312347&sprefix=b000002657%2Caps%2C399&sr=8-1,2021
RAGE AGAINST THE MACHINE,,"October 6, 2021",5,"Excelente estado, nuevo y entrega son inconvenientes, del contenido del disco no hablar",https://www.amazon.com/Rage-Against-Machine/dp/B0000028RS/ref=sr_1_1?crid=VBS29MELSOA3&dib=eyJ2IjoiMSJ9.VWPcOWPyTyv5ICwl-eFZuQ.xjqxaHLS7hgSUbiLdsxg3P_bk__iyD9EZsOD0jn7lEs&dib_tag=se&keywords=B0000028RS&qid=1716317138&sprefix=b0000028rs%2Caps%2C367&sr=8-1,2021
A Goofy Movie (Walt Disney Gold Classic Collection) [VHS],Just as I remembered,"May 23, 2021",5,I wanted to re wat h this favorite from my childhood. Still golden.,https://www.amazon.com/Goofy-Movie-Disney-Classic-Collection/dp/B00004R99E/ref=sr_1_1?crid=1O3AZ73HIX2N7&dib=eyJ2IjoiMSJ9.rFFKhFdIg3yQkNA1Z96tSg.XXyyJwmBWlm42HFvoqzQz6wSk5LhJqsZRmz54Ztdl9g&dib_tag=se&keywords=B00004R99E&qid=1716404405&sprefix=b00004r99e%2Caps%2C527&sr=8-1,2021
Song For America,case,"January 5, 2021",3,case was busted,https://www.amazon.com/Song-America-Kansas/dp/B000002541/ref=sr_1_1?crid=26C1YEFN6SUO6&dib=eyJ2IjoiMSJ9.daFXHrdeoWOUZko77xJZrA.jhWEnfwz_2i-HVO1Pr0386pU3uUaxn-gmEDXWpDVfao&dib_tag=se&keywords=B000002541&qid=1716302308&sprefix=b000002541%2Caps%2C363&sr=8-1,2021
Leftoverture,Good crisp sound and production. Great cd by Kansas !,"November 30, 2021",5,I liked the sound quality and the production of this cd.,https://www.amazon.com/Leftoverture-Kansas/dp/B000002579/ref=sr_1_1?crid=1BMCW32LI13QI&dib=eyJ2IjoiMSJ9.8hZwN_rsJUTSt5dV-WZp7A.IfEveLO_BcklRD4TFePgK-NtqoZJ27CTiGOLbIUecUM&dib_tag=se&keywords=B000002579&qid=1716303777&sprefix=b000002579%2Caps%2C356&sr=8-1,2021
Licensed To Ill,Love this record.,"July 25, 2021",5,Great album. Can't beat wax for sound quality.,https://www.amazon.com/Licensed-Ill-Beastie-Boys/dp/B0000024JN/ref=sr_1_1?crid=26Z40W9BCQ6GN&dib=eyJ2IjoiMSJ9.DzgrAO2p_0xnmHKmBrZUNQ.7vtU8WkuIB8LBQpmm5qZgOEnI5p_03GM7Glll6qKVyQ&dib_tag=se&keywords=B0000024JN&qid=1716297692&sprefix=b0000024jn%2Caps%2C201&sr=8-1,2021
Perfect Blue [DVD],Awesome movie!,"January 31, 2021",5,"I almost wish I’d gotten a physical dvd of this, just so I could have it on my shelf— but I do like being able to watch it without having to hog the tv! Such an awesome movie, with gorgeous animation. If you can handle unreality and such themes, definitely give it a watch!",https://www.amazon.com/Perfect-Blue-Junko-Iwao/dp/B00000JL42/ref=sr_1_1?crid=3HSBCITO53ZR4&dib=eyJ2IjoiMSJ9.N2kFqWN-E9kfDqJAt7V2yQ.HDGkW32ft8qfB2n-JOTVJ2tqN2yOa0CdwoBVrQmgj44&dib_tag=se&keywords=B00000JL42&qid=1716379434&sprefix=b00000jl42%2Caps%2C343&sr=8-1,2021
Stand!,Stand Up & be recognized!,"December 17, 2021",5,"Received item in excellent condition! A+ seller! A pleasure working with! Would highly recommend!
Will make a great Christmas gift for my dad!",https://www.amazon.com/Stand-Sly-Family-Stone/dp/B0000024VT/ref=sr_1_1?crid=3CQIVZSZO1MQG&dib=eyJ2IjoiMSJ9.7wNUZ2O4FVVu_Jx_QEkLZw.VM3ZEnzZaz_f4gv8m8hkgfRoXUHImT6ATkc47cP3Dao&dib_tag=se&keywords=B0000024VT&qid=1716299583&sprefix=b0000024vt%2Caps%2C344&sr=8-1,2021
Under My Skin,Avril Lavigne,"November 10, 2021",5,This is a dope album brings nostalgia,https://www.amazon.com/Under-My-Skin-Avril-Lavigne/dp/B0001UL7RY/ref=sr_1_1?crid=1JAX9DAYFFDVO&dib=eyJ2IjoiMSJ9.emW_qlaKBVwsPpk0cezt7A.RLs_RqX3plZhqApqSC96oD35uiYTEIHXoDkQRBCh-JE&dib_tag=se&keywords=B0001UL7RY&qid=1716282232&sprefix=b0001ul7ry%2Caps%2C202&sr=8-1,2021
Christmas in Connecticut [VHS],Nice family Christmas movie,"February 5, 2021",5,"When we found out this movie may have been inspired by Gladys Taber, we had to have a copy. Stanwyck plays the part very well. Morgan is the handsome lead with a good voice. Very well written. Greenstreet is a better actor than we thought. It's a fine example of Rom-Com.",https://www.amazon.com/Christmas-Connecticut-VHS-Barbara-Stanwyck/dp/B00000JKNL/ref=sr_1_1?crid=3MV9GTX8QJ40F&dib=eyJ2IjoiMSJ9.gOpiCe3K5t2oMuWYjTDqnQ.7FhQLEwc0UOL49k1f4u4LYfU1tqI2XnxiPDjApdAFak&dib_tag=se&keywords=B00000JKNL&qid=1716376981&sprefix=b00000jknl%2Caps%2C196&sr=8-1,2021
Licensed To Ill,They are the best,"July 15, 2021",5,Awesome vinyl a must buy for fans,https://www.amazon.com/Licensed-Ill-Beastie-Boys/dp/B0000024JN/ref=sr_1_1?crid=26Z40W9BCQ6GN&dib=eyJ2IjoiMSJ9.DzgrAO2p_0xnmHKmBrZUNQ.7vtU8WkuIB8LBQpmm5qZgOEnI5p_03GM7Glll6qKVyQ&dib_tag=se&keywords=B0000024JN&qid=1716297692&sprefix=b0000024jn%2Caps%2C201&sr=8-1,2021
Perfect Blue [DVD],Genuinely creepy. The plot unfolds brilliantly,"July 30, 2021",4,"You will not understand anything until the end, which is a good thing. The villain is terrifying once it all comes together.",https://www.amazon.com/Perfect-Blue-Junko-Iwao/dp/B00000JL42/ref=sr_1_1?crid=3HSBCITO53ZR4&dib=eyJ2IjoiMSJ9.N2kFqWN-E9kfDqJAt7V2yQ.HDGkW32ft8qfB2n-JOTVJ2tqN2yOa0CdwoBVrQmgj44&dib_tag=se&keywords=B00000JL42&qid=1716379434&sprefix=b00000jl42%2Caps%2C343&sr=8-1,2021
The Sword in the Stone (Disney Gold Classic Collection) [DVD],Worth buying!!!!!,"September 6, 2021",5,"This Disney classic film is very underrated in my opinion, everything about the Sword in the Stone is beautiful especially the opening song of the film. This Disney movie deserves so much and is worth purchasing! Worth every cent!!!!!!!",https://www.amazon.com/Sword-Stone-Disney-Classic-Collection/dp/B00004R9A0/ref=sr_1_1?crid=2PK0V64PVBYRU&dib=eyJ2IjoiMSJ9.IG5IsgCd_tJLcDfYAGsKRQ.ISfANwIrfxDC0AJirSWM76wsRzBHPDYrD0UzxKsIfPs&dib_tag=se&keywords=B00004R9A0&qid=1716395894&sprefix=b00004r9a0%2Caps%2C361&sr=8-1,2021
"Bigger, Better, Faster, More!",It's Linda Perry,"April 5, 2021",5,It's Linda Perry. That's all you really need to know.,https://www.amazon.com/Bigger-Better-Faster-More-Blondes/dp/B000001Y5D/ref=sr_1_1?crid=1TF1E7HDRIHQY&dib=eyJ2IjoiMSJ9.QSDQ8OSlr1k-p5W3gLSm4A.8B_eOyersrmmJzarDqaTkAy2RMOmq5Jb0u4iFqeXxKQ&dib_tag=se&keywords=B000001Y5D&qid=1716296443&sprefix=b000001y5d%2Caps%2C375&sr=8-1,2021
Oops!... I Did It Again,💞,"March 12, 2021",5,💞,https://www.amazon.com/Oops-Did-Again-Britney-Spears/dp/B00004SCX6/ref=sr_1_1?crid=10TBQ1GO36VOG&dib=eyJ2IjoiMSJ9.vGUOfWSSqyfoD6i8rUxrvQ.dvpeNpX46bvlykkO8wQ66PY65ccI2ljKCIQUo6-6oww&dib_tag=se&keywords=B00004SCX6&qid=1716240533&sprefix=b00004scx6%2Caps%2C364&sr=8-1,2021
Taming of the Shrew -DVD,Great Movie - Changed Review,"July 18, 2021",5,I rented the movie last night but today it did not allow me to watch it again so I left a one-star review. Later the Amazon site stated I could watch it again for another 23 hours so I changed my review. The movie was top-notch. But the provisions for rental are not clear enough to determine if it can be watched again. Not sure what the snag was but apparently it can be watched at least twice within 24 hrs.,https://www.amazon.com/Taming-Shrew-Richard-Burton/dp/B00000JL7T/ref=sr_1_1?crid=2MONHXCLTDSQG&dib=eyJ2IjoiMSJ9.ToDS16XyIdpDzBWkweMDOA.xjGuyxUKSx-1uNXy4Um_EijsACDc4YCHZklBOnVVrCc&dib_tag=se&keywords=B00000JL7T&qid=1716380171&sprefix=b00000jl7t%2Caps%2C342&sr=8-1,2021
Greatest Hits,Good stuff!!!!,"April 23, 2021",5,"This is a good collection of Lenny's hits. His sound has hints of some big bands of the past like Hendrix, Zeppelin, Eagles and even EW&F. Some of these tunes would have fit right in with the late 60's sound.",https://www.amazon.com/Greatest-Hits-Lenny-Kravitz/dp/B00004ZB9D/ref=sr_1_1?crid=3N3HGJHWBIQVR&dib=eyJ2IjoiMSJ9.xLSN5JCgfilOUpyxQHQ9Zg.UmQkr1LNHCyAavmwDPCYuV9wa0JLjxu-ZCVKYOAj2Uk&dib_tag=se&keywords=B00004ZB9D&qid=1716245378&sprefix=b00004zb9d%2Caps%2C364&sr=8-1,2021
Antichrist Superstar,Amazon music,"February 12, 2021",5,It was a download,https://www.amazon.com/Antichrist-Superstar-Marilyn-Manson/dp/B000001Y2U/ref=sr_1_1?crid=1NR6NX5Z7ZUCY&dib=eyJ2IjoiMSJ9.qL2UIBu8WzeeTOxp22ihYA.GglBOjR-g1nUeh0PAyhbq_gqQKDFr4W2YHeZRY411xo&dib_tag=se&keywords=B000001Y2U&qid=1716294963&sprefix=b000001y2u%2Caps%2C186&sr=8-1,2021
Speakerboxxx / The Love Below,Song missing but I'll live,"May 13, 2021",4,Although this is a classic album it is missing one of my favorite things.... pun intended. Regardless this is a classic grammy award winning album and im sure they had thejr reasons . Great buy Great price.,https://www.amazon.com/Speakerboxxx-Love-Below-Outkast/dp/B0000AGWFX/ref=sr_1_1?crid=1AFQTL8YLGFHB&dib=eyJ2IjoiMSJ9.JnRZsWrxq02bSJU0kjXMfA.1b03CaAMVgOIuBb3mRU_UM-SlP50aHbtx9Uuztz-JLc&dib_tag=se&keywords=B0000AGWFX&qid=1716281291&sprefix=b0000agwfx%2Caps%2C385&sr=8-1,2021
Sky Is Crying,Great CD,"September 28, 2021",5,Great price,https://www.amazon.com/Crying-Stevie-Vaughan-Double-Trouble/dp/B0000027KO/ref=sr_1_1?crid=3FXO3XAETZQ1T&dib=eyJ2IjoiMSJ9.2fyOwUvpUnv13bKuqApHFg.yVd0Z34eNwLlnxGF_ere0tmYyVK0VZyI5HqmpB3ezrk&dib_tag=se&keywords=B0000027KO&qid=1716315352&sprefix=b0000027ko%2Caps%2C230&sr=8-1,2021
Human Clay,Quality,"May 16, 2021",5,The record quality was good,https://www.amazon.com/Human-Clay-Creed/dp/B00001NFCY/ref=sr_1_1?crid=20OQDXYIJOVPP&dib=eyJ2IjoiMSJ9.nlT4GmPFxhARgfp2sKJ71w.H_gwjyQQlIC1SUSXCFddORyRakhO7yRgu9j3sGcCS7A&dib_tag=se&keywords=B00001NFCY&qid=1716234155&sprefix=b00001nfcy%2Caps%2C339&sr=8-1,2021
Oops!... I Did It Again,Britney spears is one of the greatest,"April 17, 2021",5,I've been a fan since 99,https://www.amazon.com/Oops-Did-Again-Britney-Spears/dp/B00004SCX6/ref=sr_1_1?crid=10TBQ1GO36VOG&dib=eyJ2IjoiMSJ9.vGUOfWSSqyfoD6i8rUxrvQ.dvpeNpX46bvlykkO8wQ66PY65ccI2ljKCIQUo6-6oww&dib_tag=se&keywords=B00004SCX6&qid=1716240533&sprefix=b00004scx6%2Caps%2C364&sr=8-1,2021
